work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,weekly_hours,age,gender,job_title_grouped
2022,SE,FT,Data Engineer,220110,USD,220110,US,f2f,US,M,39.809666510435484,42,Male,Data Engineer
2022,SE,FT,Data Engineer,160080,USD,160080,US,f2f,US,M,39.14589686100739,37,Male,Data Engineer
2022,SE,FT,Data Scientist,180000,USD,180000,US,f2f,US,L,37.05845159422448,41,Male,Data Scientist
2022,SE,FT,Data Scientist,120000,USD,120000,US,f2f,US,L,47.24154438847141,36,Male,Data Scientist
2022,MI,FT,Data Analyst,126500,USD,126500,US,f2f,US,M,44.13029080436348,23,Male,Data Analyst
2022,MI,FT,Data Analyst,106260,USD,106260,US,f2f,US,M,40.23408428594699,22,Male,Data Analyst
2022,SE,FT,Data Analyst,116000,USD,116000,US,f2f,US,M,43.55189868038637,37,Male,Data Analyst
2022,SE,FT,Data Analyst,99000,USD,99000,US,f2f,US,M,43.419655051479495,32,Male,Data Analyst
2022,SE,FT,Data Analyst,155000,USD,155000,US,remote,US,M,44.514888263746,40,Male,Data Analyst
2022,SE,FT,Data Analyst,120600,USD,120600,US,remote,US,M,39.54217065948252,38,Male,Data Analyst
2022,MI,FT,Data Scientist,130000,USD,130000,US,f2f,US,M,37.380967121742856,24,Male,Data Scientist
2022,MI,FT,Data Scientist,90000,USD,90000,US,f2f,US,M,47.67776979823837,42,Male,Data Scientist
2022,MI,FT,Data Engineer,170000,USD,170000,US,remote,US,M,42.16722975439682,33,Male,Data Engineer
2022,MI,FT,Data Engineer,150000,USD,150000,US,remote,US,M,45.20839570741514,27,Male,Data Engineer
2022,SE,FT,Data Analyst,102100,USD,102100,US,remote,US,M,51.36629808764487,39,Male,Data Analyst
2022,SE,FT,Data Analyst,84900,USD,84900,US,remote,US,M,41.599725848304026,30,Male,Data Analyst
2022,SE,FT,Data Scientist,136620,USD,136620,US,remote,US,M,50.086982036014426,42,Male,Data Scientist
2022,SE,FT,Data Scientist,99360,USD,99360,US,remote,US,M,36.76686753717424,28,Male,Data Scientist
2022,SE,FT,Data Scientist,90000,GBP,110820,GB,f2f,GB,M,39.66191273876973,40,Male,Data Scientist
2022,SE,FT,Data Scientist,80000,GBP,98506,GB,f2f,GB,M,40.34339618898723,37,Male,Data Scientist
2022,SE,FT,Data Scientist,146000,USD,146000,US,remote,US,M,44.257386595405734,47,Male,Data Scientist
2022,SE,FT,Data Scientist,123000,USD,123000,US,remote,US,M,39.6895189205587,35,Male,Data Scientist
2022,EN,FT,Data Engineer,40000,GBP,49253,GB,remote,GB,M,39.51475720210624,25,Female,Data Engineer
2022,EN,FT,Data Engineer,35000,GBP,43096,GB,remote,GB,M,38.110501449218745,24,Female,Data Engineer
2022,EX,FT,Data Analyst,130000,USD,130000,US,remote,US,M,42.90574543163014,52,Male,Data Analyst
2022,EX,FT,Data Analyst,110000,USD,110000,US,remote,US,M,41.36488478317673,46,Male,Data Analyst
2022,SE,FT,Data Analyst,170000,USD,170000,US,remote,US,M,40.569565711516205,44,Male,Data Analyst
2022,SE,FT,Data Analyst,135000,USD,135000,US,remote,US,M,46.14354636218231,50,Male,Data Analyst
2022,SE,FT,Data Science Manager,161342,USD,161342,US,remote,US,M,47.10407314312442,33,Male,Other
2022,SE,FT,Data Science Manager,137141,USD,137141,US,remote,US,M,35.33937469388678,38,Male,Other
2022,SE,FT,Data Scientist,167000,USD,167000,US,remote,US,M,43.5860086808677,42,Male,Data Scientist
2022,SE,FT,Data Scientist,123000,USD,123000,US,remote,US,M,43.30100965755609,40,Male,Data Scientist
2022,SE,FT,Data Engineer,60000,GBP,73880,GB,f2f,GB,M,39.49196843223557,38,Male,Data Engineer
2022,SE,FT,Data Engineer,50000,GBP,61566,GB,f2f,GB,M,38.90821088349234,44,Male,Data Engineer
2022,SE,FT,Data Scientist,211500,USD,211500,US,remote,US,M,49.251073899104874,34,Male,Data Scientist
2022,SE,FT,Data Scientist,138600,USD,138600,US,remote,US,M,54.334857883795976,44,Male,Data Scientist
2022,SE,FT,Data Architect,192400,USD,192400,CA,remote,CA,M,42.963279592217525,45,Male,Other
2022,SE,FT,Data Architect,90700,USD,90700,CA,remote,CA,M,50.34674768829042,38,Male,Other
2022,SE,FT,Data Analyst,130000,USD,130000,CA,remote,CA,M,54.99076085092014,32,Male,Data Analyst
2022,SE,FT,Data Analyst,61300,USD,61300,CA,remote,CA,M,49.656522390246835,38,Female,Data Analyst
2022,SE,FT,Data Analyst,130000,USD,130000,CA,remote,CA,M,48.581331013215134,36,Male,Data Analyst
2022,SE,FT,Data Analyst,61300,USD,61300,CA,remote,CA,M,50.6180359807325,49,Female,Data Analyst
2022,SE,FT,Data Engineer,160000,USD,160000,US,f2f,US,L,32.421258127528425,40,Male,Data Engineer
2022,SE,FT,Data Engineer,113000,USD,113000,US,f2f,US,L,34.969737685166365,39,Male,Data Engineer
2022,SE,FT,Data Scientist,150000,USD,150000,US,f2f,US,M,44.156907410339386,45,Male,Data Scientist
2022,SE,FT,Data Scientist,95550,USD,95550,US,f2f,US,M,32.401700923647056,31,Male,Data Scientist
2022,MI,FT,Data Analyst,167000,USD,167000,US,remote,US,M,37.742836633400074,32,Male,Data Analyst
2022,MI,FT,Data Analyst,115500,USD,115500,US,remote,US,M,40.717457439788774,31,Male,Data Analyst
2022,SE,FT,Data Analyst,112900,USD,112900,US,remote,US,M,42.79595447687542,38,Male,Data Analyst
2022,SE,FT,Data Analyst,90320,USD,90320,US,remote,US,M,44.66511145775017,41,Female,Data Analyst
2022,SE,FT,Data Analyst,112900,USD,112900,US,remote,US,M,45.65391500250518,39,Male,Data Analyst
2022,SE,FT,Data Analyst,90320,USD,90320,US,remote,US,M,45.483407582400616,35,Male,Data Analyst
2022,SE,FT,Data Engineer,165400,USD,165400,US,remote,US,M,48.374437579138394,38,Male,Data Engineer
2022,SE,FT,Data Engineer,132320,USD,132320,US,remote,US,M,52.734743235233545,38,Male,Data Engineer
2022,SE,FT,Data Engineer,243900,USD,243900,US,remote,US,M,48.78802298206243,40,Male,Data Engineer
2022,SE,FT,Data Engineer,156600,USD,156600,US,remote,US,M,52.58327043690696,36,Male,Data Engineer
2022,SE,FT,Data Analyst,136600,USD,136600,US,remote,US,M,53.76089652970542,42,Male,Data Analyst
2022,SE,FT,Data Analyst,109280,USD,109280,US,remote,US,M,47.250610573544684,38,Male,Data Analyst
2022,SE,FT,Data Engineer,128875,USD,128875,US,remote,US,M,42.58966168697235,37,Male,Data Engineer
2022,SE,FT,Data Engineer,93700,USD,93700,US,remote,US,M,50.25074482385654,37,Male,Data Engineer
2022,EX,FT,Head of Data Science,224000,USD,224000,US,remote,US,M,46.12827923696458,48,Male,Other
2022,EX,FT,Head of Data Science,167875,USD,167875,US,remote,US,M,42.0501407198263,53,Male,Other
2022,EX,FT,Analytics Engineer,175000,USD,175000,US,remote,US,M,41.58839352372419,55,Male,Other
2022,EX,FT,Analytics Engineer,135000,USD,135000,US,remote,US,M,44.911966023385425,49,Male,Other
2022,SE,FT,Data Engineer,209100,USD,209100,US,remote,US,L,45.23917419282728,44,Male,Data Engineer
2022,SE,FT,Data Engineer,154600,USD,154600,US,remote,US,L,46.50679938886022,43,Male,Data Engineer
2022,SE,FT,Data Engineer,180000,USD,180000,US,remote,US,M,38.5634648898701,40,Male,Data Engineer
2022,SE,FT,Data Engineer,160000,USD,160000,US,remote,US,M,35.6115124708689,32,Male,Data Engineer
2022,SE,FT,Data Scientist,205300,USD,205300,US,f2f,US,L,44.845451597072156,47,Male,Data Scientist
2022,SE,FT,Data Scientist,140400,USD,140400,US,f2f,US,L,30.25290506539316,33,Male,Data Scientist
2022,SE,FT,Data Scientist,176000,USD,176000,US,remote,US,M,47.688626042082674,43,Male,Data Scientist
2022,SE,FT,Data Scientist,144000,USD,144000,US,remote,US,M,42.489603081570294,39,Male,Data Scientist
2022,SE,FT,Data Engineer,200100,USD,200100,US,remote,US,M,46.78145344545908,38,Male,Data Engineer
2022,SE,FT,Data Engineer,160000,USD,160000,US,remote,US,M,50.69537919483352,28,Male,Data Engineer
2022,SE,FT,Data Engineer,70500,USD,70500,US,f2f,US,M,45.40554057534918,49,Female,Data Engineer
2022,SE,FT,Data Engineer,54000,USD,54000,US,f2f,US,M,49.00379234826576,39,Female,Data Engineer
2022,SE,FT,Data Scientist,205300,USD,205300,US,f2f,US,M,39.61505518744629,46,Male,Data Scientist
2022,SE,FT,Data Scientist,140400,USD,140400,US,f2f,US,M,38.95756223950368,33,Male,Data Scientist
2022,SE,FT,Analytics Engineer,205300,USD,205300,US,f2f,US,M,50.04032918385407,43,Male,Other
2022,SE,FT,Analytics Engineer,184700,USD,184700,US,f2f,US,M,29.933531746613006,34,Male,Other
2022,SE,FT,Data Engineer,175100,USD,175100,US,remote,US,M,50.21813843416473,42,Male,Data Engineer
2022,SE,FT,Data Engineer,140250,USD,140250,US,remote,US,M,33.598050254872156,39,Male,Data Engineer
2022,SE,FT,Data Analyst,116150,USD,116150,US,remote,US,M,35.23816441398479,34,Male,Data Analyst
2022,SE,FT,Data Analyst,99050,USD,99050,US,remote,US,M,40.01059134826356,39,Male,Data Analyst
2022,SE,FT,Data Engineer,145000,USD,145000,US,remote,US,M,38.4273809696021,47,Male,Data Engineer
2022,SE,FT,Data Engineer,130000,USD,130000,US,remote,US,M,42.53237455332831,43,Male,Data Engineer
2022,SE,FT,Data Analyst,112900,USD,112900,US,remote,US,M,46.71116513584023,40,Male,Data Analyst
2022,SE,FT,Data Analyst,90320,USD,90320,US,remote,US,M,41.98368559055688,38,Male,Data Analyst
2022,MI,FT,Data Analyst,85000,USD,85000,CA,f2f,CA,M,48.32620842967055,33,Male,Data Analyst
2022,MI,FT,Data Analyst,75000,USD,75000,CA,f2f,CA,M,46.93239043107345,28,Female,Data Analyst
2022,SE,FT,Machine Learning Engineer,214000,USD,214000,US,remote,US,M,39.05816841525026,38,Male,Machine Learning Engineer
2022,SE,FT,Machine Learning Engineer,192600,USD,192600,US,remote,US,M,42.062132895150235,41,Male,Machine Learning Engineer
2022,SE,FT,Data Architect,266400,USD,266400,US,remote,US,M,37.982395609718914,35,Male,Other
2022,SE,FT,Data Architect,213120,USD,213120,US,remote,US,M,38.522620014671716,33,Male,Other
2022,SE,FT,Data Engineer,155000,USD,155000,US,remote,US,M,38.888026232260366,36,Male,Data Engineer
2022,SE,FT,Data Engineer,115000,USD,115000,US,remote,US,M,41.81236623289028,39,Male,Data Engineer
2022,MI,FT,Data Scientist,141300,USD,141300,US,f2f,US,M,42.754796186072895,32,Male,Data Scientist
2022,MI,FT,Data Scientist,102100,USD,102100,US,f2f,US,M,43.50907109190516,25,Male,Data Scientist
2022,SE,FT,Data Analyst,115934,USD,115934,US,remote,US,M,53.29868477183311,41,Male,Data Analyst
2022,SE,FT,Data Analyst,81666,USD,81666,US,remote,US,M,41.753659840049714,38,Male,Data Analyst
2022,MI,FT,Data Engineer,206699,USD,206699,US,f2f,US,M,38.726749114609646,32,Male,Data Engineer
2022,MI,FT,Data Engineer,99100,USD,99100,US,f2f,US,M,37.59094849685011,32,Male,Data Engineer
2022,SE,FT,Data Engineer,130000,USD,130000,US,remote,US,M,57.69529206412903,42,Male,Data Engineer
2022,SE,FT,Data Engineer,110500,USD,110500,US,remote,US,M,47.36134191801618,42,Male,Data Engineer
2022,MI,FT,Data Analyst,50000,GBP,61566,GB,f2f,GB,M,37.16196933016759,25,Female,Data Analyst
2022,MI,FT,Data Analyst,35000,GBP,43096,GB,f2f,GB,M,37.376520784286406,35,Female,Data Analyst
2022,SE,FT,Data Analyst,80000,USD,80000,US,remote,US,M,45.11107992997246,42,Male,Data Analyst
2022,SE,FT,Data Analyst,60000,USD,60000,US,remote,US,M,39.142451207246204,37,Female,Data Analyst
2022,SE,FT,Data Architect,192564,USD,192564,US,remote,US,M,41.930952637586856,39,Male,Other
2022,SE,FT,Data Architect,144854,USD,144854,US,remote,US,M,42.531548249568026,35,Male,Other
2022,SE,FT,Data Scientist,230000,USD,230000,US,remote,US,M,47.459464432997414,34,Male,Data Scientist
2022,SE,FT,Data Scientist,150000,USD,150000,US,remote,US,M,40.104409433771835,37,Male,Data Scientist
2022,SE,FT,Data Analytics Manager,150260,USD,150260,US,remote,US,M,37.107839370177324,37,Male,Other
2022,SE,FT,Data Analytics Manager,109280,USD,109280,US,remote,US,M,46.133257820104554,40,Male,Other
2022,SE,FT,Data Analyst,170000,USD,170000,US,remote,US,M,46.957303761577315,41,Male,Data Analyst
2022,SE,FT,Data Analyst,150000,USD,150000,US,remote,US,M,47.125767202614206,44,Male,Data Analyst
2022,MI,FT,Data Scientist,160000,USD,160000,US,remote,US,M,42.2124812532169,28,Male,Data Scientist
2022,MI,FT,Data Scientist,130000,USD,130000,US,remote,US,M,53.10172414977285,25,Male,Data Scientist
2022,EN,FT,Data Analyst,67000,USD,67000,CA,f2f,CA,M,43.68456364968509,20,Female,Data Analyst
2022,EN,FT,Data Analyst,52000,USD,52000,CA,f2f,CA,M,48.51215971234936,18,Female,Data Analyst
2022,SE,FT,Data Engineer,154000,USD,154000,US,remote,US,M,42.90233661111146,36,Male,Data Engineer
2022,SE,FT,Data Engineer,126000,USD,126000,US,remote,US,M,45.81247292138579,41,Male,Data Engineer
2022,SE,FT,Data Analyst,129000,USD,129000,US,f2f,US,M,45.943077684542686,33,Male,Data Analyst
2022,SE,FT,Data Analyst,99000,USD,99000,US,f2f,US,M,47.70916391174629,38,Male,Data Analyst
2022,SE,FT,Data Scientist,210000,USD,210000,US,remote,US,M,49.30598797970983,34,Male,Data Scientist
2022,SE,FT,Data Scientist,140000,USD,140000,US,remote,US,M,38.629398206392366,51,Male,Data Scientist
2022,SE,FT,Data Scientist,210000,USD,210000,US,remote,US,M,49.8501832957212,39,Male,Data Scientist
2022,SE,FT,Data Scientist,140000,USD,140000,US,remote,US,M,44.40621437027513,34,Male,Data Scientist
2022,SE,FT,Data Scientist,210000,USD,210000,US,remote,US,M,44.80065368557533,35,Male,Data Scientist
2022,SE,FT,Data Scientist,140000,USD,140000,US,remote,US,M,50.14514382869418,47,Male,Data Scientist
2022,SE,FT,Data Analyst,100000,USD,100000,US,remote,US,M,37.116973442207204,37,Male,Data Analyst
2022,SE,FT,Data Analyst,69000,USD,69000,US,remote,US,M,43.41913516159857,35,Male,Data Analyst
2022,SE,FT,Data Scientist,210000,USD,210000,US,remote,US,M,41.38546981586391,43,Male,Data Scientist
2022,SE,FT,Data Scientist,140000,USD,140000,US,remote,US,M,44.199273671365845,46,Male,Data Scientist
2022,SE,FT,Data Analyst,150075,USD,150075,US,remote,US,M,40.48614094447718,35,Male,Data Analyst
2022,SE,FT,Data Analyst,110925,USD,110925,US,remote,US,M,41.0052981959068,37,Male,Data Analyst
2022,SE,FT,Data Engineer,100000,USD,100000,US,remote,US,M,36.92693568267258,41,Male,Data Engineer
2022,SE,FT,Data Engineer,25000,USD,25000,US,remote,US,M,47.817284186970326,41,Female,Data Engineer
2022,SE,FT,Data Analyst,126500,USD,126500,US,remote,US,M,39.37579923621661,36,Male,Data Analyst
2022,SE,FT,Data Analyst,106260,USD,106260,US,remote,US,M,43.332892129274626,35,Male,Data Analyst
2022,SE,FT,Data Engineer,220110,USD,220110,US,remote,US,M,45.882005370494355,42,Male,Data Engineer
2022,SE,FT,Data Engineer,160080,USD,160080,US,remote,US,M,40.168050368840035,42,Male,Data Engineer
2022,SE,FT,Data Analyst,105000,USD,105000,US,remote,US,M,42.23688354636655,38,Male,Data Analyst
2022,SE,FT,Data Analyst,100000,USD,100000,US,remote,US,M,42.419722290499266,28,Male,Data Analyst
2022,SE,FT,Data Analyst,170000,USD,170000,US,remote,US,M,38.367054581579815,46,Male,Data Analyst
2022,SE,FT,Data Analyst,135000,USD,135000,US,remote,US,M,36.69905089372138,44,Male,Data Analyst
2022,SE,FT,Data Scientist,230000,USD,230000,US,remote,US,M,42.48538698525173,43,Male,Data Scientist
2022,SE,FT,Data Scientist,140000,USD,140000,US,remote,US,M,39.09599180070374,43,Male,Data Scientist
2022,MI,FT,Data Analyst,135000,USD,135000,US,remote,US,M,52.01878897969905,33,Male,Data Analyst
2022,MI,FT,Data Analyst,50000,USD,50000,US,remote,US,M,33.12855296900924,20,Female,Data Analyst
2022,SE,FT,Data Scientist,220000,USD,220000,US,remote,US,M,40.965450194606206,46,Male,Data Scientist
2022,SE,FT,Data Scientist,140000,USD,140000,US,remote,US,M,30.021919700130546,40,Male,Data Scientist
2022,MI,FT,Data Scientist,140000,GBP,172386,GB,f2f,GB,M,39.40853824771856,22,Male,Data Scientist
2022,MI,FT,Data Scientist,70000,GBP,86193,GB,f2f,GB,M,38.81860413359034,24,Male,Data Scientist
2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,remote,US,M,47.33537335299863,40,Male,Machine Learning Engineer
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,remote,US,M,44.963035954508875,40,Male,Machine Learning Engineer
2022,MI,FT,Data Scientist,200000,USD,200000,US,remote,US,M,41.290396996608244,33,Male,Data Scientist
2022,MI,FT,Data Scientist,120000,USD,120000,US,remote,US,M,50.140462334511035,27,Male,Data Scientist
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,AE,remote,AE,S,50.70070237097357,38,Male,Machine Learning Engineer
2022,SE,FT,Machine Learning Engineer,65000,USD,65000,AE,remote,AE,S,48.695807002672964,40,Male,Machine Learning Engineer
2022,EX,FT,Data Engineer,324000,USD,324000,US,remote,US,M,42.26084163756126,54,Male,Data Engineer
2022,EX,FT,Data Engineer,216000,USD,216000,US,remote,US,M,34.35495300778439,51,Male,Data Engineer
2022,SE,FT,Data Engineer,210000,USD,210000,US,remote,US,M,46.01344996063921,34,Male,Data Engineer
2022,SE,FT,Data Engineer,100000,USD,100000,US,remote,US,M,44.69020130547071,44,Male,Data Engineer
2022,SE,FT,Data Scientist,185100,USD,185100,US,remote,US,M,36.48005924365063,36,Male,Data Scientist
2022,SE,FT,Data Scientist,104890,USD,104890,US,remote,US,M,31.534029683724462,42,Male,Data Scientist
2022,SE,FT,Data Engineer,105000,USD,105000,US,remote,US,M,45.79456115060905,41,Male,Data Engineer
2022,SE,FT,Data Engineer,80000,USD,80000,US,remote,US,M,37.44188322136577,25,Male,Data Engineer
2022,MI,FT,Machine Learning Developer,100000,CAD,76814,CA,remote,CA,M,49.15545336006422,35,Male,Other
2020,SE,FT,Machine Learning Manager,157000,CAD,117104,CA,hybrid,CA,L,49.523460218621786,34,Male,Other
2022,EX,FT,Director of Data Science,250000,CAD,192037,CA,hybrid,CA,L,49.10497405833541,44,Male,Other
2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,remote,US,S,52.91366462703775,34,Male,Machine Learning Engineer
2022,MI,FT,Business Data Analyst,1400000,INR,17805,IN,remote,IN,M,36.574875725535094,29,Female,Other
2022,MI,FT,Data Scientist,2400000,INR,30523,IN,remote,IN,L,39.422482486793875,37,Female,Data Scientist
2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,55685,PT,hybrid,PT,L,48.30051374786731,30,Female,Other
2022,MI,PT,Data Engineer,50000,EUR,52533,DE,hybrid,DE,L,45.101200246282566,25,Female,Data Engineer
2022,EN,FT,Data Scientist,1400000,INR,17805,IN,remote,IN,M,34.874225035526194,20,Female,Data Scientist
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,remote,US,L,34.44149745417166,26,Male,Other
2022,MI,FT,Applied Data Scientist,157000,USD,157000,US,remote,US,L,36.016140788793706,30,Male,Other
2022,MI,FT,Business Data Analyst,90000,CAD,69133,CA,hybrid,CA,L,48.13778617758132,27,Female,Other
2022,EN,FT,Data Engineer,65000,USD,65000,US,remote,US,S,41.89342671016052,20,Male,Data Engineer
2022,SE,FT,Machine Learning Engineer,65000,EUR,68293,IE,remote,IE,S,50.22709294651941,41,Male,Machine Learning Engineer
2021,MI,FT,Data Scientist,109000,USD,109000,US,hybrid,US,L,41.66932770922096,21,Male,Data Scientist
2022,MI,FT,Data Scientist,88000,CAD,67597,CA,remote,CA,M,52.58075482607304,27,Female,Data Scientist
2022,EN,FT,Computer Vision Engineer,10000,USD,10000,PT,remote,LU,M,45.119750772491415,23,Female,Other
2022,MI,FT,Data Analyst,20000,USD,20000,GR,remote,GR,S,35.237395582103225,26,Female,Data Analyst
2021,SE,FT,Head of Data,87000,EUR,102839,SI,remote,SI,L,46.36546249325704,22,Male,Other
2022,SE,FT,Head of Data,200000,USD,200000,MY,remote,US,M,36.827816373573796,46,Male,Other
2022,EN,FT,Data Scientist,66500,CAD,51081,CA,remote,CA,L,49.12075630345891,21,Male,Data Scientist
2022,MI,FT,Data Scientist,78000,USD,78000,US,remote,US,M,36.0794949917246,34,Female,Data Scientist
2022,SE,FT,Data Engineer,135000,USD,135000,US,remote,US,M,38.6137798480055,43,Male,Data Engineer
2022,SE,FT,Data Engineer,115000,USD,115000,US,remote,US,M,45.990567779867455,41,Male,Data Engineer
2022,MI,FT,Machine Learning Engineer,121000,AUD,83864,AU,remote,AU,L,39.20372341071493,27,Male,Machine Learning Engineer
2022,EN,FT,Data Scientist,40000,USD,40000,JP,remote,MY,L,41.46445382795624,15,Female,Data Scientist
2022,MI,FT,Head of Data,30000,EUR,31520,EE,remote,EE,S,43.00595035082799,28,Female,Other
2022,SE,FT,Machine Learning Engineer,57000,EUR,59888,NL,remote,NL,L,34.93756566925142,37,Female,Machine Learning Engineer
2020,EN,FT,Data Engineer,48000,EUR,54742,PK,remote,DE,L,38.64986890952251,22,Female,Data Engineer
2022,SE,FT,Research Scientist,85000,EUR,89306,FR,hybrid,FR,L,53.069716842383315,37,Male,Other
2022,EN,FT,Data Scientist,120000,AUD,83171,AU,hybrid,AU,M,40.0293801430562,22,Male,Data Scientist
2022,SE,FT,Data Scientist,165000,USD,165000,US,remote,US,M,55.505224928895785,37,Male,Data Scientist
2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,hybrid,US,M,33.64406475777844,31,Male,Other
2022,SE,FT,Data Scientist,100000,USD,100000,BR,remote,US,M,39.61636421972234,46,Male,Data Scientist
2022,SE,FT,Machine Learning Developer,100000,CAD,76814,CA,remote,CA,M,51.64275815578552,52,Male,Other
2022,MI,FT,Data Scientist,150000,PLN,33609,PL,remote,PL,L,36.470578100184554,32,Female,Data Scientist
2022,MI,FT,Principal Data Analyst,75000,USD,75000,CA,remote,CA,S,48.20289808215939,33,Female,Other
2020,MI,FT,Product Data Analyst,20000,USD,20000,HN,f2f,HN,S,52.22245488086001,29,Female,Other
2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,30469,TN,remote,CZ,M,45.63511347380233,24,Female,Other
2021,MI,FT,Research Scientist,69999,USD,69999,CZ,hybrid,CZ,L,46.526741419516064,29,Female,Other
2022,EN,FT,Data Engineer,52800,EUR,55475,PK,remote,DE,M,49.064113743950514,23,Female,Data Engineer
2022,MI,FT,Research Scientist,59000,EUR,61989,AT,f2f,AT,L,45.32436741289775,33,Female,Other
2022,SE,FT,Data Science Manager,152500,USD,152500,US,remote,US,M,44.58221875604493,39,Male,Other
2022,EN,FT,Research Scientist,120000,USD,120000,US,remote,US,L,33.88073680538877,21,Male,Other
2022,MI,FT,Data Scientist,135000,USD,135000,US,remote,US,L,37.57719466793407,32,Male,Data Scientist
2022,SE,FT,Data Analytics Lead,405000,USD,405000,US,remote,US,L,51.25470606101666,42,Male,Other
2021,SE,FT,Data Engineer,150000,USD,150000,US,f2f,US,L,44.95093006380401,35,Male,Data Engineer
2021,SE,FT,Data Science Manager,240000,USD,240000,US,f2f,US,L,47.48986519579936,39,Male,Other
2021,MI,FT,Data Analyst,135000,USD,135000,US,remote,US,L,41.04150645042543,28,Male,Data Analyst
2021,EN,FT,Data Scientist,80000,USD,80000,US,remote,US,M,51.1696465269816,25,Male,Data Scientist
2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,remote,US,L,41.4429008553504,37,Male,Other
2022,MI,FT,Data Scientist,115000,CHF,120402,CH,f2f,CH,L,39.62536920345847,24,Male,Data Scientist
2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,remote,US,L,42.02869854942783,42,Male,Other
2022,MI,FT,Data Engineer,62000,EUR,65141,FR,remote,FR,M,39.354815992988,31,Female,Data Engineer
2022,MI,FT,Data Scientist,48000,USD,48000,RU,remote,US,S,44.10524444167744,25,Female,Data Scientist
2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PK,f2f,PK,M,41.370118024304354,25,Female,Other
2021,SE,FT,Principal Data Scientist,220000,USD,220000,US,f2f,US,L,53.04262868962635,44,Male,Other
2021,MI,FT,ML Engineer,8500000,JPY,77364,JP,hybrid,JP,S,48.526929240091704,28,Male,Other
2021,MI,FT,ML Engineer,7000000,JPY,63711,JP,hybrid,JP,S,48.29775341973469,25,Female,Other
2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,remote,AU,S,31.650280993010032,24,Male,Other
2021,MI,FT,Data Analyst,90000,USD,90000,US,remote,US,M,43.34594708983515,23,Male,Data Analyst
2022,MI,FL,Data Scientist,100000,USD,100000,CA,remote,US,M,44.215893819218664,32,Male,Data Scientist
2021,EN,FT,Data Scientist,100000,USD,100000,US,f2f,US,S,43.59938445843702,21,Male,Data Scientist
2022,EN,PT,Data Scientist,100000,USD,100000,DZ,hybrid,DZ,M,39.49279573722265,23,Male,Data Scientist
2022,SE,FT,Research Scientist,144000,USD,144000,US,hybrid,US,L,47.47997415653215,37,Male,Other
2022,SE,FT,Principal Data Scientist,148000,EUR,155499,DE,remote,DE,M,40.353141381304205,35,Male,Other
2021,SE,FT,Computer Vision Engineer,24000,USD,24000,BR,remote,BR,M,51.55484864973081,37,Female,Other
2021,MI,FT,Applied Machine Learning Scientist,38400,USD,38400,VN,remote,US,M,48.77795514890048,37,Female,Other
2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,hybrid,US,L,51.09456472546931,22,Male,Other
2021,MI,FT,Data Scientist,82500,USD,82500,US,remote,US,S,47.864835261770764,26,Male,Data Scientist
2021,EN,FT,Data Scientist,42000,EUR,49646,FR,hybrid,FR,M,38.71991882094408,18,Female,Data Scientist
2021,SE,FT,Lead Data Scientist,3000000,INR,40570,IN,hybrid,IN,L,41.531951396976694,48,Female,Other
2022,EN,FT,Data Engineer,120000,USD,120000,US,remote,US,M,37.59409324392165,24,Male,Data Engineer
2022,SE,FT,Lead Machine Learning Engineer,80000,EUR,84053,DE,f2f,DE,M,55.39392975084617,40,Male,Other
2021,EN,FT,Machine Learning Engineer,20000,USD,20000,IN,remote,IN,S,39.8629529583968,19,Female,Machine Learning Engineer
2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,f2f,US,M,50.33635222646302,22,Male,Other
2021,MI,FT,Data Scientist,700000,INR,9466,IN,f2f,IN,S,38.89643490411166,26,Female,Data Scientist
2021,SE,FT,Machine Learning Scientist,120000,USD,120000,US,hybrid,US,S,48.62297178312536,40,Male,Other
2021,EN,PT,Data Analyst,8760,EUR,10354,ES,hybrid,ES,M,42.79620580844791,21,Female,Data Analyst
2021,EN,FT,Applied Data Scientist,80000,GBP,110037,GB,f2f,GB,L,41.91118734380902,22,Male,Other
2022,EN,FT,ML Engineer,20000,EUR,21013,PT,remote,PT,L,46.723635339285345,21,Female,Other
2021,EN,FT,Data Analyst,50000,USD,50000,US,remote,US,M,38.614999720285,21,Female,Data Analyst
2021,SE,FT,Principal Data Engineer,200000,USD,200000,US,remote,US,M,41.62100093194032,42,Male,Other
2021,MI,FT,Big Data Engineer,60000,USD,60000,ES,hybrid,RO,M,49.79424903589095,30,Female,Other
